color;team name;player name;platform;player id;car id;car name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;goals conceded while last defender;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;avg speed;total distance;time slow speed;percentage slow speed;time boost speed;percentage boost speed;time supersonic speed;percentage supersonic speed;time on ground;percentage on ground;time low in air;percentage low in air;time high in air;percentage high in air;time powerslide;avg powerslide time;count powerslide;time most back;time most forward;avg distance to ball;avg distance to ball has possession;avg distance to ball no possession;avg distance to team mates;time behind ball;percentage behind ball;time in front of ball;percentage in front of ball;time defensive half;percentage defensive half;time offensive half;percentage offensive half;time defensive third;percentage defensive third;time neutral third;percentage neutral third;time offensive third;percentage offensive third;demos inflicted;demos taken
orange;;Erddogyy;Steam;76561199055701501;4284;Fennec;393;454;1;2;1;5;10;5;2;20;366;51.18;2343;1690;653;21;61;567;382;185;5;16;16.73;37.39;135;304;30;1523;530100;183.99;47.69;158.16;41.0;43.62;11.31;228.24;59.16;135.76;35.19;21.78;5.65;11.55;0.1;118;105.8;129.2;2907;2803;3015;3647;264.5;68.56;121.28;31.44;240.55;62.36;145.22;37.64;164.13;42.54;141.44;36.66;80.21;20.79;0;2
