color;team name;player name;platform;player id;car id;car name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;goals conceded while last defender;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;avg speed;total distance;time slow speed;percentage slow speed;time boost speed;percentage boost speed;time supersonic speed;percentage supersonic speed;time on ground;percentage on ground;time low in air;percentage low in air;time high in air;percentage high in air;time powerslide;avg powerslide time;count powerslide;time most back;time most forward;avg distance to ball;avg distance to ball has possession;avg distance to ball no possession;avg distance to team mates;time behind ball;percentage behind ball;time in front of ball;percentage in front of ball;time defensive half;percentage defensive half;time offensive half;percentage offensive half;time defensive third;percentage defensive third;time neutral third;percentage neutral third;time offensive third;percentage offensive third;demos inflicted;demos taken
blue;;im super bad gr;Epic;3bc49d5e7260481fb31bdfff730be92e;23;Octane;315;298;0;0;2;1;8;1;1;0;457;46.8;2354;1600;754;18;53;707;384;323;4;14;49.06;23.32;308;199;15;1534;471312;136.14;43.18;127.59;40.47;51.52;16.34;166.74;52.89;126.36;40.08;22.15;7.03;7.43;0.11;69;98.7;100;2811;2715;2900;3500;225.35;71.48;89.9;28.52;213.35;67.68;101.89;32.32;163.09;51.74;96.72;30.68;55.43;17.58;1;0
blue;;WestyzWorld;Steam;76561198369905223;4284;Fennec;315;242;0;0;2;1;8;1;0;0;328;50.96;1656;1053;603;13;53;364;194;170;2;16;42.17;37.22;155;256;5;1537;458214;131.99;43.08;139.25;45.45;35.14;11.47;172.53;56.31;110.8;36.16;23.05;7.52;7.62;0.1;79;118.4;96.3;2976;2805;3160;3774;233.69;76.27;72.69;23.73;213.88;69.81;92.5;30.19;173.21;56.53;84.89;27.71;48.28;15.76;0;3
blue;;Finny. a&;Steam;76561199060630228;23;Octane;315;116;0;0;0;2;8;1;0;0;342;51.44;1655;1181;474;14;43;368;256;112;3;10;32.42;31.58;152;241;47;1495;453810;145.73;46.66;121.36;38.85;45.26;14.49;165.61;53.02;128.62;41.18;18.12;5.8;5.75;0.16;37;105;121.2;2640;2516;2737;3609;217.92;69.77;94.43;30.23;214.93;68.81;97.42;31.19;156.22;50.01;99.39;31.82;56.75;18.17;1;1
orange;;Erddogyy;Steam;76561199055701501;4284;Fennec;315;274;1;0;0;1;4;0;0;100;391;50.27;2034;1587;447;18;40;585;385;200;4;18;19.48;27.67;165;132;26;1494;458414;149.67;47.56;130.97;41.62;34.06;10.82;191.76;60.94;105.91;33.66;17.02;5.41;8.13;0.09;86;74.1;120.8;2750;2409;3124;3708;201.72;64.1;112.97;35.9;173.15;55.02;141.55;44.98;104.55;33.22;123.91;39.38;86.23;27.4;0;0
orange;;reset;Steam;76561198216558745;4284;Fennec;315;254;0;1;1;5;4;0;0;0;432;49.94;2256;1583;673;20;59;653;419;234;5;20;47.19;42.42;520;421;80;1636;497295;119.3;38.2;137.07;43.89;55.95;17.91;197.49;63.24;98.46;31.53;16.36;5.24;3.88;0.13;30;111.4;120.1;3249;2968;3549;3877;208.93;66.9;103.39;33.1;162.38;51.99;149.94;48.01;122.12;39.1;96.57;30.92;93.63;29.98;4;1
orange;;PlacementPeter.0;Epic;6c71c5cd24124221b0ba3a79848ca632;4284;Fennec;315;208;0;0;1;2;4;0;0;0;423;54.21;2320;1708;612;21;54;423;310;113;4;11;29.03;59.84;239;425;104;1495;454511;148.95;47.71;120.54;38.61;42.72;13.68;187.18;59.95;107.71;34.5;17.32;5.55;5.93;0.13;44;131.6;72.8;2752;2665;2897;3746;250.3;80.17;61.91;19.83;204.12;65.38;108.09;34.62;146.69;46.98;103.73;33.22;61.8;19.79;0;1
