color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;DELETED GAMING;344;1682;3;3;10;9;12;1;33.33;1202;140.11;6860;4548;2312;57;196;1202;696;506;8;45;134.53;89.08;689;1066;110;1493853;462.73;409.13;151.3;562.67;386.37;74.12;26.39;263;749.26;273.91;707.47;315.69;535.94;319.96;167.27;148.05;180.89;3;4
orange;OMELETTE;344;1039;1;1;5;12;9;3;8.33;1470;143.42;8246;5436;2810;67;226;1951;942;1009;12;76;95.82;90.65;1801;1313;277;1712392;301.87;420.03;302.03;541.69;410.51;71.73;19.54;190;718.7;305.23;613.74;410.18;425.58;340.22;258.14;128.97;143.39;4;3
