color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;;334;1215;2;1;8;5;11;1;40;1252;155.33;6827;4910;1917;61;165;1769;1027;742;12;61;81.31;122.04;1018;1061;174;1435894;475.83;347.38;166.61;545.3;372.63;71.89;20.12;183;669.46;320.36;618.66;371.17;452.85;317.69;219.29;140.04;183.1;5;4
orange;;334;862;1;1;3;11;5;2;9.09;1281;140.49;6755;4263;2492;50;207;2222;1310;912;14;76;108.71;88.74;1075;652;114;1475758;416.23;405.93;163.49;563.5;350.94;71.22;20.7;248;665.59;320.05;578.72;406.93;420.23;310.07;255.35;154.77;135.69;4;5
