color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;9LIVES;726;1783;2;1;6;14;11;3;14.29;1223;147.56;14909;9690;5219;114;457;3681;1732;1949;20;166;277.12;228.52;2188;1912;303;3266483;943.38;856.15;369.29;1216.73;761.45;190.64;40.5;478;1531.34;637.49;1249.88;918.94;907.93;703.86;557.02;343.41;314.27;11;3
orange;TEAM EVO;726;2145;3;1;11;11;14;2;27.27;1286;150.53;15176;10499;4677;132;402;3374;2037;1337;25;111;201.41;275.56;1796;2749;488;3253577;875.34;929.83;338.48;1148.56;822.44;172.65;36.77;371;1588.85;554.79;1460.93;682.72;1082.96;667.43;393.24;305.22;386.89;3;11
