color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;;368;1785;4;4;10;7;16;3;57.14;1298;139.6;7427;5298;2129;62;191;1283;847;436;9;37;147.24;109.53;1114;975;54;1609062;441.78;447.12;195.23;580.87;453.21;50.04;12.75;127;760.71;323.42;797.42;286.71;603.92;323.85;156.34;147.22;209.31;1;5
orange;;368;1123;3;3;2;16;7;4;18.75;1309;142.66;8049;5665;2384;67;198;1670;857;813;11;72;112.64;120.25;1388;1110;251;1700613;401.82;434.35;261.67;576.48;455.8;65.56;19.01;183;786.77;311.09;610.01;487.84;425.1;374.03;298.72;131.11;122.86;5;1
