color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;9LIVES;634;1756;1;1;10;10;17;2;10;1179;146.04;12178;7745;4433;95;380;1650;568;1082;6;88;257.56;221.02;1610;1708;32;2853962;819.35;754.21;308.48;1009.52;731.76;140.77;38.62;440;1309.91;572.12;1315.16;566.87;1001.38;567.3;313.37;287.81;375.32;11;7
orange;TEAM EVO;634;1746;2;2;8;17;10;1;11.76;1365;161.96;14525;10134;4391;125;402;3497;2005;1492;23;134;163.73;193.27;2329;2486;305;3001915;663.84;839.42;368.02;1052.89;692.66;125.71;36.13;357;1425.12;446.15;1063.01;808.26;698.33;729.65;443.29;300.95;244.26;7;11
