color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;DELETED;344;1014;1;1;7;5;10;2;20;1336;135.63;7411;4848;2563;57;220;2096;1246;850;14;67;161.35;79.67;1055;808;154;1564848;409.98;418.65;191.4;560.11;381.06;78.84;28.06;267;700.11;319.9;654.02;365.97;486.24;324.47;209.32;137.87;162.04;3;3
orange;REBELLION;344;1116;2;2;4;10;5;1;20;1320;150.77;7482;5511;1971;65;176;1754;1142;612;13;56;119.02;95.62;1106;957;178;1566634;413.55;420.16;187.56;556.55;372.66;92.05;22.16;223;741.44;279.83;637.99;383.26;446.01;369.09;206.17;154.91;166.92;3;3
