color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;DELETED;318;761;0;0;6;6;7;1;0;1298;150.4;6717;4493;2224;55;193;2175;1366;809;16;74;139.78;73.85;1047;1088;256;1464741;367.69;395.59;169.43;526.88;352.62;53.2;23.8;230;645.02;287.67;467.31;465.4;300.02;351.36;281.33;154.39;125.27;3;7
orange;GENG MOBIL 1;318;944;1;1;4;7;6;0;14.29;1129;151.12;6195;4210;1985;53;171;1640;1259;381;15;38;146.19;99.97;833;814;117;1371921;455.76;354.74;134.57;503.25;364.6;77.23;19.73;191;656.57;288.51;665.29;279.78;505.26;283.6;156.21;142.19;187.65;7;3
