color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;DELETED;289;901;1;1;2;10;5;2;10;1378;130.71;6495;4238;2257;50;193;1726;951;775;10;67;123.63;59.29;1151;762;53;1374560;306.96;378;182.51;463.18;338.66;65.64;17.74;193;585.59;281.88;505.96;361.51;382.56;260.87;224.03;135.52;142;6;0
orange;PIONEERS;289;1394;2;2;8;5;10;1;40;1331;145.9;6166;4205;1961;50;158;1040;611;429;7;39;112.21;112.95;784;918;114;1261208;368.83;332.69;148.74;429.72;360.95;59.61;18.95;196;655.11;195.17;581.58;268.69;442.2;259.8;148.28;121.73;135.28;0;6
