color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;OMELETTE;359;1291;2;2;7;9;14;4;22.22;1357;146.26;7875;5560;2315;68;195;1502;649;853;7;67;88.01;114.86;1018;1330;61;1591317;431.11;396.23;232.65;562.26;412.22;85.5;19.69;183;752.03;307.94;731.63;328.36;556.89;316.89;186.19;141.22;189.27;2;5
orange;NRG ESPORTS;359;1519;4;4;4;14;9;2;28.57;1171;141.95;6733;4403;2330;53;197;1536;915;621;10;56;103.83;116.91;1068;859;103;1567103;466.59;430.41;172.48;586.15;394.04;89.28;18.85;166;790.1;279.38;674.87;394.61;496.8;333.94;238.74;127.1;139.47;5;2
