color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;DELETED GAMING;352;1313;4;4;3;10;4;0;40;1310;143.54;7632;5128;2504;64;221;2066;1278;788;16;68;103.03;79.25;1179;1177;314;1600925;397.92;453.09;190.51;545.08;413.84;82.62;20.36;219;723.72;317.8;660.36;381.16;481.86;323.96;235.7;135;185.4;5;5
orange;POAB;352;736;0;0;5;4;10;4;0;1366;147.91;7835;5398;2437;67;203;2142;1438;704;17;64;139.93;111.73;831;1161;191;1629009;387.21;453.52;200.42;518.08;444.37;78.71;21.2;210;716.67;324.49;616.57;424.59;445.82;349.47;245.86;157.44;146.46;5;5
