color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;DELETED;368;1101;3;2;3;12;5;2;25;1349;137.63;7942;5268;2674;62;232;2408;1278;1130;14;95;143.81;76.32;1317;958;126;1661747;409.3;490.35;188.55;592.68;410.34;85.2;22.52;242;791.44;296.76;619.52;468.68;435.17;363.91;289.11;148.66;145.4;7;4
orange;REBELLION;368;1159;2;2;6;5;12;3;40;1321;151.1;8061;5597;2464;67;202;1722;863;859;10;68;100.29;121.29;1043;1161;142;1569596;478.21;404.09;197.15;584.01;412.2;83.25;19.78;184;757.11;322.36;753.99;325.46;594.22;298.03;187.21;143.85;197.02;4;7
