color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;9LIVES;372;1318;4;4;4;8;10;3;50;1229;140.66;7672;5181;2491;63;222;1833;1142;691;12;64;140.8;138.48;1056;1168;90;1555964;523.65;393.41;180.74;617.42;405.81;74.56;22.08;259;799.32;298.47;749.32;348.49;585.61;304.26;207.93;149.69;187.89;8;6
orange;TEAM EVO;372;914;3;1;3;10;8;4;30;1250;148.88;7523;5150;2373;67;206;1599;673;926;10;75;106.8;104.99;822;1427;354;1596768;459.8;455.8;173.35;592.22;421.02;75.73;18.67;199;788.98;300;659.34;429.62;487.3;369.07;232.6;123.99;148.95;6;8
