color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;;363;1156;3;3;3;11;7;2;27.27;1304;141.33;7754;5324;2430;63;195;1916;1109;807;14;71;160.86;80.57;925;993;304;1626172;452.77;456.44;172.41;558.3;440.45;82.85;19.7;206;750.23;331.38;618.06;463.55;397.24;398.41;285.95;155.26;149.2;5;3
orange;;363;1269;2;2;8;7;11;3;28.57;1279;140.03;7377;5070;2307;56;197;2107;1464;643;17;60;150.1;89.32;1107;614;261;1536894;512.63;371.08;190.66;549.27;448.11;76.98;21.57;199;750.33;324.04;727.62;346.75;529.54;352.09;192.75;144.16;188.97;3;5
