color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;;369;1185;3;3;2;6;7;2;50;1180;147.31;7285;5238;2047;60;186;1732;1105;627;13;56;117.67;106.1;865;825;208;1596340;494.67;422.42;174.56;603.99;413.37;74.31;21.67;202;780.9;310.75;666.82;424.83;489.61;356.46;245.58;157.96;168.94;4;5
orange;;369;975;2;2;3;7;6;3;28.57;1279;153.24;7907;5478;2429;71;207;2005;1024;981;15;72;117.59;135.67;1250;1489;421;1620217;472.76;432.77;191.38;610.82;416.86;69.22;20.64;230;764.65;332.25;711.03;385.87;527.95;338.07;230.88;130.31;174.71;5;4
