color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;ULTIMATES;337;1044;2;1;4;7;6;1;28.57;1258;158.52;6906;4391;2515;55;220;1722;967;755;12;69;90.4;128.24;1144;1097;229;1528605;414.35;420.71;170.85;558.17;373.56;74.17;20.43;190;751.23;254.69;611.86;394.04;455.35;325.55;225.01;156.24;155.5;4;2
orange;TEAM EVO;337;753;1;1;3;6;7;2;16.67;1240;147.02;6586;4547;2039;58;177;1398;775;623;9;50;113.83;85.06;988;1236;160;1522439;388.32;434.27;176.28;518.61;399.53;80.74;17.54;180;699.48;299.4;651.68;347.2;482.46;320.58;195.85;117.82;160.03;2;4
