color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;9LIVES;373;1166;3;3;5;5;13;5;60;1249;142.58;7638;5502;2136;66;191;1163;536;627;7;55;115.72;121.46;1201;1006;174;1583040;490.75;392.59;209.16;609.44;405.23;77.83;19.08;221;719.95;372.55;739.51;352.99;559.56;354.27;178.66;122.44;195.84;3;7
orange;NAC;373;1375;5;5;1;13;5;3;38.46;1293;140.87;7574;5250;2324;61;201;1834;1020;814;11;69;99.87;118.56;1021;855;101;1580450;512.61;416.58;178.17;616.29;407.11;83.98;14.32;140;845.95;261.41;690.5;416.86;482.77;378.22;246.36;141.27;138.18;7;3
