color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;;334;964;1;1;5;7;9;2;14.29;1348;131.08;7105;4608;2497;53;208;1953;1108;845;12;73;109.39;82.79;1443;739;99;1542790;376.03;377.85;227.03;512.16;410.21;58.52;19.91;188;673.45;307.46;605.34;375.57;446.96;302.81;231.15;155.6;160.52;3;7
orange;;334;1130;2;2;6;9;7;1;22.22;1290;148.41;7069;4914;2155;56;192;1917;1219;698;14;56;105.97;85.1;1298;713;115;1451320;462.16;356.32;174.4;562.09;379.84;50.93;16.87;153;716.55;276.32;627.54;365.33;437.25;339.73;215.9;137.49;158.23;7;3
