color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;;415;1277;3;2;6;3;13;2;100;1234;137.34;8639;6282;2357;70;207;1677;1089;588;11;52;192.47;102.63;740;672;17;1736840;591.83;485.36;152.68;602.58;503.52;123.77;23.42;234;851.56;378.31;862.37;367.5;650.42;383.82;195.64;161.33;223.33;2;4
orange;;415;930;2;2;1;13;3;3;15.38;1372;146.1;9227;6274;2953;73;250;2279;1193;1086;14;90;141.99;131.95;1519;1123;246;1929973;464.35;507.67;267.75;643.54;466.45;129.78;23.83;220;896.19;343.58;719.75;520.03;492.09;442.83;304.85;187.16;166.91;4;2
