color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;;371;964;2;1;4;14;9;5;14.29;1379;130.52;8175;5655;2520;63;200;1756;1118;638;12;47;178.6;107.88;1063;676;91;1643322;463.92;418.74;229.78;532.02;507.02;73.41;18.42;217;748.35;364.11;734.62;377.83;530.66;359.48;222.31;143.54;185.74;1;0
orange;;371;1851;5;5;9;9;14;2;55.56;1305;138.49;7852;5239;2613;65;222;2033;1216;817;16;70;134.14;103.44;1602;1124;386;1691128;418.63;422.65;265.6;581.37;461.9;63.59;16.84;177;808.38;298.49;669.09;437.77;472.37;385.12;249.37;138.26;149.93;0;1
