color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;;341;1312;3;1;7;5;10;1;60;1291;150.83;7710;5678;2032;68;186;1399;854;545;10;47;111.52;109.04;1133;1076;156;1522172;410.9;418.1;182.63;516.88;415.72;79.02;23.34;231;710.1;301.52;701.99;309.63;521.58;315.12;174.93;144.72;166.06;0;4
orange;;341;714;1;1;3;10;5;3;10;1332;131.1;7425;5031;2394;55;198;1930;774;1156;8;89;178.51;87.25;1125;433;28;1571914;386.24;460.53;176.75;548.18;398.44;76.89;20.85;220;654.55;368.97;543.97;479.55;351.61;367.49;304.4;140.66;154.91;4;0
