color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;DELETED GAMING;324;978;2;2;2;14;3;0;14.29;1328;145.03;7068;4711;2357;57;201;1890;1172;718;14;63;87.54;84.58;794;987;201;1481923;392.57;413.66;154.89;556.34;334.6;70.19;25.26;267;747.6;213.51;590.98;370.14;408.46;356.39;196.27;164.66;132.9;1;4
orange;OMELETTE;324;1040;0;0;10;3;14;2;0;1317;142.83;7112;4531;2581;58;230;1776;1094;682;13;59;117.91;77.85;1378;1326;203;1543549;347.59;407.31;215.11;531.87;369.41;68.73;22.09;206;663.3;306.68;690.95;279.06;499.61;328.15;142.25;125.32;181.29;4;1
