color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;;369;1137;3;3;3;8;9;4;37.5;1206;127.53;6911;4725;2186;55;190;1489;832;657;10;59;166.76;77.11;1196;766;121;1549626;502.32;422.67;173.21;583.19;472.58;42.43;13.66;117;741.49;356.7;721.35;376.85;571.97;296.83;229.4;129.33;175.21;2;3
orange;;369;1373;4;3;4;9;8;3;44.44;1431;150.18;8483;6177;2306;79;198;1914;1156;758;15;71;114.04;112.09;1751;1632;277;1711161;398.25;392.49;308.65;545.57;476.97;76.86;13.96;139;763.17;336.24;628.29;471.11;465.02;340.24;294.14;143.48;158.6;3;2
