color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;9LIVES;706;98;0;0;0;1;5;2;0;892;135.07;1334;1028;306;15;30;204;81;123;2;13;9.17;30.33;139;489;138;317661;188.54;73.61;57.06;192.41;108.86;17.94;2.26;39;250.15;69.05;253.05;66.16;209.17;69.61;40.42;35.9;108.14;0;2
orange;NAC;706;626;2;1;1;5;1;0;40;1370;187.54;4134;3158;976;47;96;1073;736;337;13;34;31.85;69.85;718;1613;578;843687;200.8;189.76;168.2;234.26;267.21;57.3;5.39;56;348.1;210.67;294.12;264.58;201.52;191.4;165.85;98.88;586.19;2;0
