color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;;360;923;2;1;4;6;11;4;33.33;1181;140.37;6985;4995;1990;59;177;2041;1434;607;17;54;118.66;104.72;1144;805;169;1536436;504.58;406.59;161.25;622.2;389.19;61.01;20.69;230;726.83;345.58;693.56;378.85;516.4;338.71;217.29;129.33;167.84;5;3
orange;;360;1297;4;3;3;11;6;2;36.36;1259;148.49;7715;4880;2835;57;213;1897;1052;845;12;70;138.01;107.13;784;800;180;1524401;489.08;397.59;179.57;570.3;426.72;69.22;20.24;189;750.74;315.5;695.83;370.42;517.56;347.89;200.79;136.98;162.22;3;5
