color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;;371;1401;5;3;2;11;3;2;45.45;1211;141.61;7280;4958;2322;59;204;1595;921;674;10;64;141.42;117.01;766;943;105;1586373;487.13;447.72;168.56;590.83;433.8;78.78;18.25;242;844.92;258.49;656.36;447.04;463.17;381.92;258.32;135.76;140.82;7;2
orange;;371;1127;2;2;5;3;11;5;66.67;1286;161.16;7719;5179;2540;63;224;1231;592;639;9;58;101.81;96.03;929;1084;325;1489598;528.93;411.17;144.08;628.23;388.3;67.64;22.01;220;744.57;339.62;785.94;298.24;603.06;321.59;159.52;143.5;194.68;2;7
