color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;DELETED GAMING;374;1247;1;1;8;8;14;2;12.5;1338;142.36;8070;5541;2529;66;232;1788;1139;649;12;57;130.7;98.28;1178;1048;46;1687970;436.94;480.83;189.84;635.57;414.12;57.93;30.16;314;780.59;327.02;787.07;320.53;584.07;349.27;174.28;161.1;215.05;5;4
orange;OMELETTE;374;1357;2;1;7;14;8;1;14.29;1364;152.25;8379;5620;2759;69;238;2263;1337;926;17;76;131.37;105.05;1394;1282;293;1788122;371.08;485.28;248.8;595.6;454.98;54.56;22.79;211;823;282.13;670.93;434.23;476.63;379.43;249.09;171.27;143.57;4;5
