color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;OMELETTE;333;1107;1;0;8;3;12;2;33.33;1205;131.37;6414;4074;2340;47;185;1125;746;379;8;35;99.86;79.2;829;665;48;1407089;493.79;342.9;155.22;519.87;372.49;99.57;21.31;181;702.95;288.97;811.78;180.14;676.53;225.72;89.67;128.06;225.85;3;3
orange;NRG ESPORTS;333;892;2;1;2;12;3;1;16.67;1360;159.77;7442;5412;2030;64;183;2515;1713;802;19;71;124.12;134.3;1181;985;199;1537706;397.48;405.31;189.08;537.63;355.9;98.35;17.28;147;729.21;262.67;461.29;530.59;288.58;356.87;346.42;158.72;92.61;3;3
