color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;9LIVES;346;1062;2;2;5;7;7;1;28.57;1166;141.26;6541;4416;2125;53;194;1575;1001;574;12;54;158.16;96.61;990;824;149;1514182;457.18;384.24;172.12;558.7;376.17;78.67;22.75;239;749.17;264.36;640.93;372.6;471.71;332.6;209.21;130.76;156.78;5;8
orange;NAC;346;976;1;1;4;7;7;2;14.29;1330;145.62;7596;5195;2401;66;224;1988;1183;805;14;75;74.22;118.49;1570;1437;236;1557323;430.51;401.84;190.25;601.18;347.15;74.27;15.24;145;691.33;331.27;635.79;386.83;444.65;353.77;224.18;166.9;173.81;8;5
