color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;;362;1426;5;3;4;10;6;1;50;1316;148.67;7842;5371;2471;68;212;2144;1228;916;17;80;138.16;81.82;1711;1484;479;1679669;395.12;427.56;259.19;589.83;422.31;69.72;18.66;187;824.6;257.26;673.77;408.1;486.09;355.53;240.26;157.29;153.16;4;0
orange;;362;804;1;1;4;6;10;5;16.67;1236;144.01;6997;4485;2512;53;211;1564;864;700;10;63;106.54;71.93;1388;863;138;1513786;486.41;351.13;206.62;604.39;385.1;54.68;18.86;186;676.23;367.93;694.83;349.34;520.18;328.58;195.4;124.92;178.62;0;4
