color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;;395;1688;6;3;6;11;10;3;54.55;1310;153.14;8467;6256;2211;75;204;1942;1230;712;14;63;77.6;111.12;1362;1228;188;1735816;475.78;465.66;226.12;671.35;418.62;77.58;21.25;232;864.43;303.11;741.05;426.52;544.16;392.6;230.8;157.34;163.14;6;4
orange;;395;993;3;1;3;10;11;6;30;1166;140.82;7534;5034;2500;58;229;1419;694;725;8;65;116.77;77.68;843;790;113;1641886;520.19;451.2;188.38;658.79;425.67;75.3;21.2;222;845.39;314.38;800.85;358.91;587.39;373.64;198.73;127.48;185.65;4;6
