color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;DELETED GAMING;336;919;2;0;4;8;7;1;25;1293;145.38;7088;4820;2268;59;200;1381;688;693;11;60;117.56;81.51;1067;953;246;1529901;392.88;435.35;170.55;566.13;358.72;73.94;21.01;213;751.98;246.79;631.88;366.89;451.94;344.31;202.52;137.56;147.47;3;3
orange;POAB;336;738;1;1;2;7;8;2;14.29;1380;141.18;7671;5085;2586;61;218;1669;779;890;9;73;127.53;105.08;952;969;131;1563701;377;425.96;196;522.96;403.37;72.63;25.2;222;651.37;347.6;625.99;372.98;414.19;371.27;213.5;147.11;173.33;3;3
