color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;THE ULTIMATES;340;1093;3;3;4;7;6;1;42.86;1189;149.56;6710;4418;2292;56;196;1601;745;856;10;70;121.7;127.48;1018;1127;181;1470834;467.74;388.98;152.2;557.48;384.42;67.02;22.95;221;751.6;257.33;618.56;390.36;444.63;337.39;226.91;143.98;138.27;4;3
orange;GENG MOBIL 1;340;749;1;1;3;6;7;3;16.67;1247;153.14;6931;4851;2080;56;181;1428;765;663;8;57;122.42;126.45;1144;740;39;1473602;454.59;379.68;167.17;564.84;368.94;67.65;21.14;210;675.34;326.08;641.03;360.39;478.12;321.53;201.77;146.6;183.79;3;4
