color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;;370;758;1;1;4;5;11;6;20;1236;132.99;7388;5083;2305;59;209;983;436;547;5;49;143.94;74.83;1120;727;44;1624716;469.07;433.26;201.01;607.27;429.7;66.36;21.16;224;692.08;411.25;784.2;319.14;619.52;320.89;162.91;130.36;212.54;4;1
orange;;370;1549;6;3;4;11;5;1;54.55;1362;141.78;8131;5715;2416;72;204;2131;1389;742;16;67;112.02;114.38;1657;1539;233;1701956;402.69;414.87;275.54;567.14;448.11;77.85;15.12;159;829.85;263.27;632.5;460.61;449.06;344.03;300.02;144.68;121.5;1;4
