color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;;505;1571;2;2;10;7;14;3;28.57;1261;159.51;10532;7368;3164;95;270;2578;1378;1200;16;92;164.03;147.27;1749;2097;261;2302175;592.54;662.18;247.79;839.49;559.05;103.97;32.8;322;1033.46;469.04;907.02;595.48;640.78;499.98;361.75;233.29;236.5;7;4
orange;;505;1319;3;3;1;14;7;2;21.43;1205;143.38;10122;6596;3526;79;311;2405;1373;1032;15;91;178.33;171.85;1458;1427;147;2207485;665.81;572.22;255.44;803.31;587.88;102.27;26.99;267;1041.71;451.76;953.11;540.36;700.88;485.43;307.16;205.21;243.2;4;7
