color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;;342;1211;3;3;4;9;7;1;33.33;1308;138.44;7495;4805;2690;56;221;2023;1147;876;13;75;101.28;76.18;1534;863;167;1609493;357.25;398.81;257.11;536.83;386.57;89.76;18.39;194;763.96;249.2;587.7;425.46;418.26;336.07;258.84;144.55;129.38;6;4
orange;;342;1053;1;0;6;7;9;3;14.29;1360;139.69;7603;5542;2061;63;176;1568;1052;516;12;45;94.59;131.26;879;778;137;1469582;449.97;400.44;153.54;537.71;369.65;96.58;18.95;234;663;340.93;702.8;301.13;544.59;277.86;181.49;148.06;192.15;4;6
