color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;;388;1056;3;2;3;11;11;6;27.27;1302;137.37;8050;5540;2510;64;201;1581;746;835;9;58;132.14;104.26;1442;867;123;1650296;490.25;455.27;205;638.98;440.18;71.36;16.04;202;779.84;370.68;755.91;394.61;561.64;384.47;204.4;127.32;176.42;4;5
orange;;388;1804;6;5;7;11;11;3;54.55;1158;155;7334;5266;2068;66;191;1619;942;677;12;56;124.14;113.01;754;1287;194;1620101;526.56;446.42;179.09;613.61;455.35;83.13;19.95;193;846.91;305.16;760.77;391.31;553.34;363.48;235.26;132.36;166.18;5;4
