color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;THE ULTIMATES;412;1223;2;1;6;9;12;3;22.22;1157;150.45;8132;5400;2732;67;243;1791;981;810;12;70;132.87;137.66;990;1263;223;1768759;561.59;467.87;187.12;647.87;479.77;88.95;23.91;222;890.57;326;837.43;379.15;630.14;392.23;194.22;168.57;222.08;2;7
orange;NRG ESPORTS;412;1502;3;3;7;12;9;2;25;1286;145.28;8790;6229;2561;71;222;2738;1716;1022;19;86;121.45;133.86;1870;942;199;1929502;463.32;520.81;247.56;661.89;472.22;97.59;16.72;161;897.23;334.49;721.26;510.44;511.87;405.12;314.7;175.26;165.07;7;2
