color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;;333;1215;2;1;8;5;11;1;40;1248;155.62;6799;4882;1917;61;165;1769;1027;742;12;61;81.04;122.05;975;1117;174;1435742;475.21;346.86;166.55;544.69;372.14;71.76;20.08;182;668.65;319.96;617.64;370.97;452.51;317.1;219;139.98;182.99;5;4
orange;;333;862;1;1;3;11;5;2;9.09;1289;139.96;6782;4265;2517;50;210;2228;1310;918;14;76;108.5;82.87;921;623;107;1475631;415.46;405.71;163.35;562.33;351;71.21;20.52;238;665.19;319.33;578.32;406.22;419.53;310.03;254.99;154.48;135.38;4;5
