color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;TREE LAMP;76;228;1;1;0;2;0;0;50;1486;150.79;1778;1343;435;15;33;437;296;141;4;12;29.85;29.25;239;195;104;343122;75.05;93.56;52.53;99.38;108.16;13.57;2.42;27;175.72;45.4;139.16;81.96;110.53;57.8;52.78;23.22;35.09;1;2
orange;9LIVES;76;92;0;0;0;0;2;1;0;767;140.31;1091;812;279;9;24;231;87;144;1;12;21.06;11.35;90;90;12;268640;56.78;54.03;58.28;64.85;82.11;22.12;1.47;33;115.33;53.76;106.24;62.85;87.17;39.18;42.74;25.75;36.11;2;1
