color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;COMPLEXITY;779;2216;4;3;5;12;8;2;33.33;1327;153.88;15781;12331;3450;162;313;4609;3249;1360;45;126;246.56;318.6;2172;4038;1355;3368448;704.09;852.12;605.3;936.37;974.11;251;23.82;209;1294.81;866.68;1342.26;819.25;1052.06;561.13;548.32;301.63;371.81;5;2
orange;ULTIMATES;779;754;2;1;1;8;12;4;25;1437;238.37;5603;3586;2017;49;178;1752;1032;720;15;65;97.8;97.36;1189;1426;491;1484769;257.66;369.8;256.43;407.9;403.69;72.3;14.62;159;619.08;264.81;447.49;436.4;321.82;270.79;291.29;102.92;378.88;2;5
