color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;;353;813;1;1;4;3;10;4;33.33;1176;133.55;6768;4191;2577;51;230;1297;635;662;7;59;136.69;64.09;749;758;71;1534300;464.01;450.48;138.68;569.83;426.21;57.12;17.37;172;712.41;340.75;735.55;317.62;556.36;311.45;185.34;129.42;196.69;1;2
orange;;353;1288;4;4;2;10;3;1;40;1194;162.72;7050;5473;1577;68;148;2261;1563;698;18;66;95.63;158.78;995;1439;290;1527260;468.57;425.34;160.02;582.87;398.48;72.57;20.3;179;747.21;306.71;591.3;462.61;426.6;333.52;293.8;154.19;131.53;2;1
