color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;THE ULTIMATES;418;1297;2;1;5;12;8;1;16.67;1208;151.12;8253;5274;2979;70;263;1971;1109;862;13;80;124.35;141.94;1340;1617;244;1890436;516.27;523.48;197.6;695.83;456.02;85.48;23.73;220;893.95;343.4;743.56;493.77;529.8;429.5;278.04;205.79;192.28;3;5
orange;NRG ESPORTS;418;1301;1;1;8;8;12;2;12.5;1305;142.9;8905;6343;2562;73;233;2221;1485;736;16;67;123.75;171.02;1433;1047;129;1924355;514.59;479.31;248.47;656.63;484.75;101;20.06;178;875.68;366.69;817.77;424.61;595.75;403.25;243.37;169.27;210.96;5;3
