color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;;326;764;0;0;6;3;10;2;0;1185;144.79;6413;4278;2135;53;178;1424;1044;380;12;36;117.42;117.46;847;979;148;1441870;437.57;373.54;161.38;486.94;391.78;93.74;18.82;200;631.8;340.68;671.74;300.75;534.33;268.57;169.58;167.44;191.08;5;2
orange;;326;807;2;1;2;10;3;0;20;1272;128.54;6725;4586;2139;54;189;2039;1192;847;13;74;146.1;84.68;1229;818;106;1458815;419.88;377.84;165.43;533.33;364.59;65.23;19.04;224;709.89;253.26;476.07;487.08;327.22;342.58;293.34;128.61;124.93;2;5
