color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;DELETED GAMING;361;602;0;0;2;7;4;1;0;1286;165.87;7744;5243;2501;69;223;1914;1121;793;13;74;113.36;115.29;1100;1761;234;1678421;407.09;502.36;166.16;567.6;413.68;94.33;21.11;207;748.25;327.36;683.28;392.34;481.93;388.59;205.08;182.77;190.05;5;3
orange;POAB;361;1055;1;1;6;4;7;0;25;1314;148.1;7884;5252;2632;63;238;2060;1224;836;13;75;150.21;96.71;924;1044;101;1639093;437.43;472.35;159.59;564.52;421.01;83.84;22.56;216;776.92;292.45;666.62;402.74;461.39;374.37;233.61;162.17;166.41;3;5
