color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;;392;983;2;2;4;10;12;6;20;1261;140.03;8082;5915;2167;71;195;1882;1298;584;15;53;136.03;162.03;733;1051;108;1656297;519.3;426.59;205.01;571.89;483.57;95.42;19.65;225;803.94;346.94;719.68;431.21;526.94;362.57;261.37;144.77;163.48;4;7
orange;;392;1812;6;4;7;12;10;2;50;1367;126.37;8527;5827;2700;68;239;1763;882;881;11;77;158.22;100.44;1322;918;221;1713700;495.21;453.35;214.61;640.49;450.06;72.61;19.96;219;821.44;341.72;735.89;427.28;551.89;371.6;239.68;135.41;188.1;7;4
