color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;;350;1656;4;2;9;14;11;1;28.57;1409;147.63;7911;5471;2440;66;224;1679;957;722;12;71;112.95;90.17;1734;1207;271;1622249;383.26;372.45;276.35;533.63;440.7;57.74;18.2;179;782.34;249.72;643.5;388.56;469.46;337.38;225.22;126.46;171.52;6;5
orange;;350;1220;1;1;8;11;14;4;9.09;1302;136.17;7441;4846;2595;59;222;1575;557;1018;7;79;129.6;88.72;1719;1081;145;1598716;403.81;394.08;232.29;594.11;389.81;46.28;18.23;167;671.72;358.48;641.41;388.78;488.19;305.73;236.27;159.32;155.72;5;6
