color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;;352;705;1;0;3;5;7;4;20;1166;153.63;6872;4997;1875;64;162;1297;807;490;9;42;119.2;149.11;825;1357;103;1508647;463.3;403.37;169.7;514.93;424.31;97.1;17.74;179;711.07;325.3;682.3;354.07;493.81;352.73;189.81;145.64;161.39;9;6
orange;;352;1228;4;4;2;7;5;1;57.14;1259;132.99;7072;4399;2673;53;219;1571;758;813;9;65;143.54;69.99;1032;944;145;1499848;446.06;427.92;151.87;590.93;372.78;62.14;21.23;219;733.92;291.93;635.21;390.64;451.51;351.44;222.9;122.05;165.19;6;9
