color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;;342;1078;2;2;3;11;7;1;18.18;1239;157.27;7105;4978;2127;60;194;1630;1002;628;12;56;116.75;150.82;1106;1156;211;1516978;456.63;400.87;167.34;581.64;355.97;87.25;21.95;233;697.28;327.56;644.33;380.52;453.35;350.44;221.05;164.93;165.6;4;0
orange;;342;982;1;1;7;7;11;2;14.29;1210;148.25;6911;4144;2767;52;234;1563;728;835;8;74;109.65;113.55;926;1035;73;1463986;462.53;405.54;143.93;593.47;342.45;76.07;25.92;242;763.69;248.3;662.38;349.61;473.8;348.72;189.46;132.15;161.34;0;4
