color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;;407;1100;3;3;2;12;8;4;25;1196;161.49;8142;5723;2419;74;222;1695;1032;663;14;63;99.11;181.33;1155;1677;320;1844064;494.84;478.68;243.53;659.2;465.74;92.12;22.1;176;887.33;329.73;721.35;495.7;512.34;400.76;303.96;169.06;159.86;4;2
orange;;407;1582;4;3;6;8;12;3;50;1214;147.21;8008;5526;2482;68;223;1564;883;681;11;64;112.41;102.2;1082;1268;205;1701539;576.22;420.96;212.49;675.46;449.26;84.94;20.03;223;860.15;349.52;874.79;334.88;680.79;352.85;176.03;149.84;212.01;2;4
