color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;DELETED;651;316;1;0;0;2;4;1;50;1225;152.88;3646;2789;857;42;76;1006;674;332;9;29;59.53;50.83;457;1359;238;821349;231.93;200.31;154.68;290.52;263.55;32.85;11.13;115;397.82;189.12;327.31;259.63;251.02;210.62;125.29;45.68;516.7;2;3
orange;REBELLION;651;635;1;0;1;4;2;1;25;1931;233.39;6474;4732;1742;56;141;2050;1243;807;17;57;116.92;109.69;664;994;479;1280214;247.01;341.47;207.16;322.46;372.97;100.2;11.08;112;505.15;290.49;443.05;352.61;302.9;275.85;216.89;163.4;124.86;3;2
