color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;;317;978;0;0;9;4;14;1;0;1110;148.03;5909;4036;1873;51;164;1075;610;465;8;42;118.25;126.62;850;1095;150;1371491;434.5;358.16;141.48;483.87;378.81;71.46;17.09;183;624.64;309.51;616.61;317.54;461.98;277.49;194.67;151.97;170.89;3;6
orange;;317;707;1;0;1;14;4;0;7.14;1306;134.3;6719;4388;2331;51;192;2159;1155;1004;14;80;187.69;62.96;1051;755;249;1428319;388.71;420.18;134.18;527.57;356.28;59.21;16.7;190;664.3;278.77;501.66;441.41;364.67;299.74;278.66;146.1;141.45;6;3
