color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;DELETED;390;1378;6;3;3;11;6;3;54.55;1298;143.56;8338;5810;2528;69;227;2148;1439;709;17;64;145.79;67.21;824;1130;256;1714371;478.59;465.27;220.51;619.9;473.41;71.07;26.96;309;872.65;291.74;752.08;412.3;534.67;399.89;229.82;141.4;169.91;1;1
orange;PIONEERS;390;1136;3;3;4;6;11;6;50;1327;142.35;8467;5775;2692;68;231;2085;1406;679;17;59;140.12;137.88;1370;1139;290;1722066;469.2;441.06;254.17;603.87;463.11;97.44;24.95;276;815.41;349.01;797.13;367.3;607.43;359.77;197.23;128.22;173.78;1;1
