color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;DELETED;585;1829;1;1;15;8;20;2;12.5;1275;148.28;12116;8520;3596;106;318;2501;1499;1002;19;90;224.12;123.36;1488;1995;330;2619629;731.98;733.5;262.99;946.09;666.69;115.67;45.35;447;1239.7;488.77;1191.24;537.22;892.41;533.83;302.21;247.82;322.22;2;6
orange;GENG MOBIL 1;585;1640;2;1;6;20;8;1;10;1250;152.66;12168;7892;4276;94;378;3324;1803;1521;20;135;229.98;215.71;1718;1479;107;2640316;753.1;725.77;263.17;968.64;622.5;150.89;43.68;390;1279.42;462.62;1037.75;704.29;691.65;632.8;417.6;288.8;247.84;6;2
