color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;;372;933;2;2;2;5;8;5;40;1233;129.73;7529;4969;2560;58;213;1422;781;641;9;54;149.31;83.72;997;872;130;1610655;443.16;438.84;204.56;600.62;416.68;69.26;28.5;286;778.88;307.7;718;368.59;544.01;330.62;211.95;135.57;164.75;5;7
orange;;372;1433;5;4;3;8;5;2;62.5;1291;150.31;7855;5348;2507;69;217;1805;1134;671;13;61;95.49;147.25;1281;1516;184;1678214;411.03;443.43;238.96;597.87;428.7;66.85;19.64;195;808.57;284.84;733.66;359.75;542.82;344.98;205.62;151.58;171.36;7;5
