color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;;338;1169;3;1;4;7;7;0;42.86;1174;155.08;6825;4965;1860;63;172;1928;1297;631;15;57;77.22;97.1;970;1234;231;1480648;449.91;399.46;151.99;566.21;372.13;63.01;23.15;215;734.87;266.48;615.31;386.04;453.52;321.34;226.49;148.94;155.88;3;4
orange;;338;853;0;0;4;7;7;3;0;1199;139.21;6549;4304;2245;52;195;1598;873;725;11;63;119.96;96.69;825;902;152;1429780;499.35;379.73;125.43;577.97;346.24;80.29;25.44;290;703.69;300.82;641.01;363.48;455.32;336.41;212.78;148.62;166.81;4;3
