color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;;340;992;2;1;3;10;3;1;20;1338;152.92;7412;4807;2605;63;203;1689;873;816;13;65;88.51;128.95;1426;1578;443;1579442;382.46;394.25;229.5;553.18;376.44;76.58;21.08;205;711.32;294.88;664.45;341.75;511.95;290.02;204.23;150.86;179.23;5;4
orange;;340;1021;1;0;8;3;10;2;33.33;1266;137.74;6965;4431;2534;51;203;1853;983;870;12;70;113.4;78.83;1381;623;137;1509410;449.64;378.95;177.29;578.04;363.76;64.08;20.98;192;720.12;285.77;615.38;390.49;451.95;322.57;231.36;150.7;145.73;4;5
