color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;ULTIMATES;378;1311;3;3;4;10;6;2;30;1240;159.16;7829;5197;2632;62;235;1883;952;931;11;77;121.09;144.5;1000;1165;178;1609528;504;447.1;162.36;642.85;387.98;82.66;23.1;230;811.05;302.43;732.41;381.08;525.32;378.05;210.12;159.14;199.78;6;5
orange;NRG ESPORTS;378;1133;2;0;7;6;10;3;33.33;1211;153.06;7556;5448;2108;65;194;1925;1246;679;14;62;125.94;121.61;1517;1097;172;1626806;513.35;396.07;201.55;599.8;434.31;76.83;19.11;158;845.71;265.25;723.35;387.61;537.84;352.4;220.72;146.68;152.47;5;6
