color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;9LIVES;362;1707;6;6;5;11;7;0;54.55;1218;141.55;6970;4731;2239;59;208;1113;603;510;8;48;124.08;102.1;846;1255;217;1548183;480.56;378.05;205.44;578.1;417.06;68.9;19.64;231;784.38;279.65;714.47;349.58;541.72;309.19;213.15;130.76;185.58;4;5
orange;NAC;362;767;0;0;5;7;11;6;0;1346;145.42;7771;5249;2522;64;232;1703;866;837;11;76;86.93;102.44;1284;1141;277;1604065;428.83;437.21;198.28;609.56;401.48;53.27;13.78;143;738.65;325.68;639.99;424.3;473.31;357.2;233.81;151.27;145.89;5;4
