color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;;371;933;2;2;2;5;8;5;40;1235;129.37;7531;4959;2572;58;216;1417;780;637;9;54;150.72;81.23;1067;621;81;1610500;442.39;438.14;204.46;599.68;415.91;69.41;28.73;273;777.93;307.06;717.06;367.92;543.39;330.01;211.6;135.36;164.84;5;7
orange;;371;1433;5;4;3;8;5;2;62.5;1288;150.02;7830;5348;2482;69;215;1795;1134;661;13;61;95.26;146.27;1282;1507;184;1677993;410.14;443.08;238.7;597.91;427.02;67.01;19.6;196;808.45;283.49;732.8;359.13;541.99;344.89;205.03;151.55;170.92;7;5
