color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;9LIVES;356;1023;2;1;3;13;4;1;15.38;1262;145.5;7335;4755;2580;58;208;2119;1014;1105;12;86;167.83;89.06;986;718;115;1607383;436.35;424.79;198.02;554.49;423.61;81.05;22.05;229;753.98;305.19;537.79;521.37;358.47;360.14;340.54;170.39;125.47;4;2
orange;GENG MOBIL 1;356;1078;1;0;8;4;13;2;25;1228;155.68;7086;4780;2306;59;200;1769;1024;745;12;61;155.06;96.56;854;1207;188;1526000;494.1;405.33;150.13;578.12;404.51;66.93;22.21;214;706.2;343.36;746.2;303.36;581.46;296.37;171.73;140.52;215.21;2;4
