color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;;349;1112;2;1;6;5;8;1;40;1045;134.54;6072;4121;1951;48;173;1327;959;368;10;33;126.87;108.81;709;536;43;1416189;553.96;373.05;103.18;597.53;374.03;58.64;19.75;189;729.08;301.12;779.42;250.78;636.98;241.43;151.81;145.15;213.16;4;6
orange;;349;750;1;1;2;8;5;2;12.5;1336;155.93;7821;5431;2390;65;189;2125;1114;1011;14;77;129.26;113.26;842;1157;299;1523478;466.56;413.2;155.33;539.75;422.26;73.07;19.52;174;740.87;294.21;517.89;517.2;353.76;369.85;311.47;166.5;121.12;6;4
