color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;TREE LAMP;357;834;2;0;3;6;11;4;33.33;1217;143.47;7285;4845;2440;59;198;1217;688;529;8;46;134.77;127.49;905;1143;126;1543768;442.14;402.86;197.83;558.95;430.58;53.31;17.27;184;746.19;296.65;762.56;280.29;609.63;281.8;151.42;127.4;177.31;0;8
orange;9LIVES;357;1324;4;4;3;11;6;2;36.36;1254;146.42;7241;5059;2182;63;204;1253;432;821;6;80;116.75;108.76;943;1272;194;1633985;424.91;421.26;219.7;575.86;418.68;71.34;21.18;240;760.15;305.73;599.18;466.72;425.69;364.86;275.33;165.82;151.11;8;0
